id,company_id,project_id,main,sku,ean,isbn10,title,description,images2,size,categories,brand,gender,author,publisher,binding,edition,number_of_pages,dimensions,weight,publish_date,language,delivery,amazon_rank_number,spnl_stock,spnl_cost,spfr_stock,spfr_cost,sp1_stock,sp1_cost,sp2_stock,sp2_cost,sp3_stock,sp3_cost,sp5_stock,sp5_cost,sp7_stock,sp7_cost,image_ids,added_import_id,processing_stock
35012,1,1,1,NULL,9.78344E+12,3440174034,"Sternenschweif, 78, Das freche Pony",Wo kann Shetty nur bleiben? Rebecca vom Ponyclub sucht hÃ¤nderingend ein neues Zuhause fÃ¼r das freche Shetlandpony. Das ist gar nicht so einfach: Shetty verfÃ¼gt nÃ¤mlich Ã¼ber ein paar ganz besondere FÃ¤higkeiten. Laura und Sternenschweif sind gefragt! Die beiden helfen Rebecca und machen sich auf die Suche nach einem mÃ¶glichen Besitzer. Werden sie die passende Person fÃ¼r Shetty finden? Kinder ab sieben Jahren tauchen ein in eine magische Geschichte Ã¼ber Freundschaft. Zehn spannende Kapitel zum Selberlesen oder Vorlesen. Mit leichter Fibelschrift und traumhaften Illustrationen â€“ ein neues magisches Abenteuer aus der beliebten Kinderbuchreihe,,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Linda Chapman,Kosmos,Hardcover,1st edition,112,15.7 x 1.2 x 22.2 cm,,18 Aug. 2023,,NULL,124510,0,0,0,0,26,7.29,0,0,0,0,0,0,0,0,11327,1,0
35013,1,1,1,NULL,9.78344E+12,3440175030,"Sternenschweif, BÃ¼cherhelden 1. Klasse, Das GlÃ¼ckspferd: Erstleser Kinder ab 6 Jahre","Laura hat ein wunderbares Geheimnis: Ihr Pony Sternenschweif ist in Wirklichkeit ein Einhorn! Zusammen erleben die beiden Freunde viele magische Abenteuer. Laura und Sternenschweif finden im Wald eine goldene Pferdestatue. Sofort spÃ¼ren sie die magische Energie, die von der kleinen Statue ausgeht. Wem sie wohl gehÃ¶rt? Schon bald lernen sie den Besitzer kennen, den Jungen Jan, der die Statue aus Versehen im Wald vergessen hat. Seit diesem Missgeschick ist er vom Pech verfolgt, denn die Pferdestatue ist sein GlÃ¼cksbringer! Lesen lernen ist schwer? Nicht mit dieser spannenden Geschichte, die auch LeseanfÃ¤ngerinnen ab Klassenstufe 1 leicht bewÃ¤ltigen kÃ¶nnen. Illustrationen und ein LeserÃ¤tsel am Ende jedes Kapitels machen den Band abwechslungsreich, sorgen fÃ¼r Erfolgserlebnisse und erhÃ¶hen die Lese-Motivation. So macht der Einstieg ins selbststÃ¤ndige BÃ¼cherlesen einfach Spa",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Linda Chapman,Kosmos,Hardcover,1st edition,48,15.8 x 1.1 x 22.2 cm,,20 Jan. 2023,,NULL,11001,0,0,0,0,22,6.08,11,6.07,0,0,0,0,0,0,11328,1,0
35014,1,1,1,NULL,9.78344E+12,3440175979,"TKKG Junior, 20, Geisterspuk im Internat","ZurÃ¼ck in die Vergangenheit! TKKG Junior und die Theater-AG des Internats dÃ¼rfen ein TheaterstÃ¼ck auffÃ¼hren. WÃ¤hrenddessen spielen Ã¤ltere SchÃ¼ler im Haus einen gruseligen Abi-Streich. Die neue Lehrerin nutzt diesen Moment fÃ¼r eine spektakulÃ¤re Schmuggelaktion. Welche Rolle spielt ein Tableau Vivant? Was hat es mit dem GemÃ¤lde aus dem Barock auf sich? Die Detektive Tim, Karl, KlÃ¶ÃŸchen, Gaby und Hund Oskar sind gefragt! Die Freunde ermitteln im Internat, suchen VerdÃ¤chtige und sammeln weitere Informationen. Viele Zeichnungen begleiten das Abenteuer",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Kirsten Vogel,Kosmos,Hardcover,1st edition,128,15 x 1.6 x 21.7 cm,,7/20/2023,,NULL,37487,0,0,0,0,0,0,3,7.29,0,0,0,0,0,0,11329,1,0
35015,1,1,1,NULL,9.78344E+12,3440176371,"Die drei ??? Kids, Das gruseligste Buch aller Zeiten: Hast du den Mut, diese Seiten zu Ã¶ffnen? - Geheimbuch","Justus, Peter und Bob sind beste Freunde und Detektive! Zusammen haben die drei ??? schon viele knifflige FÃ¤lle gelÃ¶st. In der Stadtbibliothek finden Die drei ??? Kids das gruseligste Buch aller Zeiten! Niemand weiÃŸ, woher es kommt, niemand kann ahnen, welche Gefahr sich hinter der nÃ¤chsten Seite verbirgt. Denn jede zweite Doppelseite ist verschlossen! Nur die Mutigsten Ã¶ffnen die geheimen Seiten und gelangen mit Justus, Peter und Bob an die unheimlichsten Orte: nÃ¤chtliche FriedhÃ¶fe, unterirdische GÃ¤nge, geheime Gruften. Ãœberall lauern Geister, Skelette und Vampire. Doch mit Scharfsinn und der Hilfe ihrer Fans trotzen die drei Detektive allen Gefahren. Und am Ende nimmt die Geschichte eine unerwartete Wendung",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Ulf Blanck,Kosmos,Hardcover,2nd edition,192,15 x 2 x 21.7 cm,,17 Feb. 2023,,NULL,61859,0,0,0,0,25,9.11,6,9.11,0,0,0,0,0,0,11330,1,0
35016,1,1,1,NULL,9.78344E+12,3440177173,"Die drei !!!, 3, GefÃ¤hrlicher Chat","Die drei !!! knacken jeden Fall! Welche Gefahr kann schon von einem Chat im Internet ausgehen? Franzi jedenfalls findet die Leute, die sich dort Ã¼ber Inlineskating austauschen, sehr nett und witzig. Dann aber geschehen hÃ¶chst merkwÃ¼rdige Dinge â€“ und die drei !!! mÃ¼ssen ihr ganzes detektivisches Wissen anwenden, um diesen kniffligen Fall zu lÃ¶sen",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Henriette Wich,Kosmos,Hardcover,4th edition,160,15 x 1.8 x 21.5 cm,,17 Feb. 2023,,NULL,60645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11331,1,0
35017,1,1,1,NULL,9.78344E+12,3440177645,"Die drei ??? Kids, Das teuerste Buch aller Zeiten: Hast du den Mut, ein Gauner zu werden? - Geheimbuch","Ist das teuerste Buch der Welt in der Villa wirklich sicher? Die drei ??? Kids testen als Undercover-Einbrecher alle Sicherheitssysteme. Doch ihre geheimen Notizen verschwinden spurlos und das Buch wird tatsÃ¤chlich gestohlen. Wie kÃ¶nnen Justus Jonas, Peter Shaw und Bob Andrews beweisen, dass sie nicht selbst die Einbrecher sind? Um zu erfahren, wie der Krimi weitergeht, vorsichtig die Seiten Ã¶ffnen, denn hier wird die Geschichte weitererzÃ¤hlt. Ein Buch im Buch fÃ¼r Die drei ??? Kids-Fans, das Hochspannung garantiert",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Ulf Blanck,Kosmos,Hardcover,1st edition,192,15 x 2.1 x 21.7 cm,,7/20/2023,,NULL,8037,0,0,0,0,30,9.11,11,9.11,0,0,0,0,0,0,11332,1,0
35018,1,1,1,NULL,9.78345E+12,3446236627,Es war einmal ein Igel: Kinderverse,"Franz Hohler ist unbestritten ein Meister des komischen ErzÃ¤hlens. Das beweist er auch in seinem neuen Bilderbuch: ""Es war einmal ein Igel, dem wuchsen plÃ¶tzlich FlÃ¼gel. Er flog, ihr glaubt es kaum, auf einen Tannenbaum. Dort hÃ¼pft er auf und nieder und singt die schÃ¶nsten Lieder. Nur morgens, beim Erwacheln, spÃ¼rt er seine Stacheln."" KÃ¼rzer kann man Geschichten nicht erzÃ¤hlen. Franz Hohlers Kinderreime sind kleine komische Meisterwerke, ideal zum Vorlesen fÃ¼r zwischendurch",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Franz Hohler,Carl Hanser Verlag GmbH & Co. KG,Hardcover,11th edition,64,16.4 x 1.1 x 24.6 cm,,7 Feb. 2011,,NULL,120631,0,0,0,0,16,8.51,11,8.5,0,0,0,0,0,0,11333,1,0
35019,1,1,1,NULL,9.78347E+12,3473380520,Nur fÃ¼r einen Tag - Leserabe 2. Klasse - Erstlesebuch fÃ¼r Kinder ab 7 Jahren (Leserabe - Schulausgabe in Broschur,"Schulausgabe in BroschurLesemotivation durch spannende GeschichtenMit VerstÃ¤ndnisfragen, LeserÃ¤tseln und GewinnspielAnnas Papa will einfach nicht glauben, dass auch Kinder es schwer haben. Deswegen beschlieÃŸt Anna mit ihm zu tauschen. Nur fÃ¼r einen Tag - dann wird er schon sehen",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Manfred Mai,Ravensburger Verlag GmbH,Paperback,23rd edition,64,14.6 x 0.7 x 21.1 cm,,1 Jun. 2002,,NULL,7983,0,0,0,0,45,4.01,0,0,0,0,0,0,0,0,85925,1,0
35020,1,1,1,NULL,9.78347E+12,347338559X,Ein Schultag voller Abenteuer - Leserabe 1. Klasse - Erstlesebuch fÃ¼r Kinder ab 6 Jahren: Spannende Schulgeschichten (Leserabe mit Mildenberger Silbenmethode,"Silbengeschichten zum LesenlernenOriginal Mildenberger SilbenmethodeDrei witzige Schulgeschichten zum ersten SelberlesenSilben in Blau und Rot helfen beim Lesenlernen und verbessern die RechtschreibungMit lustigen LeserÃ¤tseln und GewinnspielTim braucht einen neuen Ranzen, Lian kommt auf dem Schulweg an einem Geisterhaus vorbei und BetÃ¼l macht sich Gedanken Ã¼ber den Neuen: Warum ist seine Nase platt? Drei witzige Schulgeschichten",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Martin Klein,Ravensburger Verlag GmbH,Paperback,12th edition,48,17 x 0.5 x 23.6 cm,,5/1/2014,,NULL,15861,0,0,0,0,38,4.01,0,0,0,0,0,0,0,0,11334,1,0
35021,1,1,1,NULL,9.78347E+12,347338576X,Das RÃ¤tsel der DrachenhÃ¶hle - Leserabe 1. Klasse - Erstlesebuch fÃ¼r Kinder ab 6 Jahren (Leserabe mit Mildenberger Silbenmethode,Silbengeschichten zum LesenlernenOriginal Mildenberger SilbenmethodeSpannende Abenteuergeschichte fÃ¼r LeseanfÃ¤ngerSilben in Blau und Rot helfen beim Lesenlernen und verbessern die RechtschreibungMit lustigen LeserÃ¤tseln und GewinnspielWas verbirgt sich in der geheimnisvollen HÃ¶hle im Wald? Ein Drache? Ein Goldschatz? Oder gar eine Horde finsterer Banditen? Die Geschwister Paula und Ben wollen es herausfinden,,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Martin Klein,Ravensburger Verlag GmbH,Paperback,14th edition,48,17.2 x 0.5 x 23.6 cm,,5/10/2017,,NULL,168,0,0,0,0,80,4.01,11,4.1,0,0,0,0,0,0,85926,1,0
35022,1,1,1,NULL,9.78348E+12,3480239110,"Schaukel: Ein Mit-Schaukel-Buch | Schaukle, schwinge, reime mit BÃ¤r & Pinguin","Bitte anschubsen: Hier schaukeln schon die Kleinsten mit!BÃ¤r, Giraffe und Pinguin lieben das Schaukeln Ã¼ber alles. Sie kÃ¶nnen gar nicht genug davon bekommen! Hier kÃ¶nnen sogar Kinder ab 18 Monaten schon mitmachen: Einfach die Seiten auf und ab bewegen â€“ und die Tiere schwingen himmelhochjauchzend in die Luft. Mal schneller, mal langsamer, mal tierisch verknotet. Ob sie sich auch einen Looping trauen? Die lustigen Reime verraten es.Das Besondere an diesem Buch: Ganz ohne technische Effekte werden die aufgeklappten Seiten selbst zur Schaukel â€“ und Mitmachen ist kinderleicht! Schon die Allerkleinsten kÃ¶nnen die lustigen Tiere anschubsen und beim Schaukeln helfen. Ganz nebenbei werden so die KreativitÃ¤t und Feinmotorik gefÃ¶rdert. Das Schaukel-Buch zum Mitschwingen, das zum Immer-wieder-Anschauen und Spielen einlÃ¤dt: Eine besondere Geschenkidee, an der nicht nur die Kleinen ihre Freude haben",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Jutta Wetzel,Esslinger Verlag,Board book,1. edition,0,19 x 1.31 x 17 cm,,24 Feb. 2024,,NULL,292553,0,0,0,0,10,6.54,6,6.54,0,0,0,0,0,0,11335,1,0
3321077,1,2,1,849135,5.03858E+12,NULL,WoodWick Hourglass Large Geurkaars - Sand &amp; Driftwood,"Sand and driftwood. The perfect interplay of sun-drenched wood, seagrass and fine white sand. Endurance of fire is 110 - 120 h.",,"609,5 g",Wonen|Woonaccessoires|Kaarsen &amp; Houders|Kaarsen|Geurkaarsen,WOODWICK,Unisex,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,2,19,0,0,0,0,0,0,0,0,"301,049,301,050,301,000,000,000",3,0
35023,1,1,1,NULL,9.78351E+12,3505144568,Minecraft - Das KÃ¤mpfer-Handbuch: Ein offizielles Minecraft-Handbuch,"Offizielle Gaming-HandbÃ¼cher fÃ¼r Minecraft-FansWie man sich gegen gefÃ¤hrliche Monster und wilde Tiere zur Wehr setzt ist ein Ã¼berlebenswichtiger Faktor in Minecraft. Das komplett neue Ã¢â‚¬Å¾KÃ¤mpfer-HandbuchÃ¢â‚¬Å“ bereitet Dich perfekt auf diese Herausforderungen vor. Erfahre alles Ã¼ber verfÃ¼gbare RÃ¼stungen und Hilfsmittel fÃ¼r den Kampf und lerne Wissenswertes Ã¼ber die Unmengen an Mobs, die dem Minecrafter das Leben schwer machen.Nur bei Schneiderbuch: Die offiziellen BÃ¼cher von Mojang, den Machern von Minecraft",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Minecraft,Schneiderbuch,Hardcover,2. edition,96,15.4 x 1.6 x 21.8 cm,,23 Nov. 2021,,NULL,3312,0,0,0,0,13,7.29,0,0,0,0,0,0,0,0,11336,1,0
35024,1,1,1,NULL,9.78351E+12,3505150827,Schule der Meisterdiebe: Ein Zuhause fÃ¼r die Vergessenen: Â»Herr der DiebeÃ‚Â« trifft auf Â»NevermoorÃ‚Â« | Abenteuergeschichte fÃ¼r Selbstleser ab 10,"Wir sind ein Zuhause fÃ¼r die Vergessenen, ein Zufluchtsort fÃ¼r die Verlorenen und, ja, ein Ãœbungsplatz fÃ¼r die grÃ¶ÃŸten Gauner der Zukunft.""Der 13-jÃ¤hrige Gabriel ist ein genialer Taschendieb. Das hilft ihm, seinen oft leeren Bauch zu fÃ¼llen. Bis er eines Tages von dem geheimnisvollen Caspian Crook erwischt wird. Doch statt die Polizei zu verstÃ¤ndigen, lÃ¤dt Caspian ihn ein, die Schule der Meisterdiebe zu besuchen â€“ eine Schule fÃ¼r zukÃ¼nftige Robin Hoods. Gabriel ist neugierig. In Crookhaven werden die SchÃ¼ler im SchlÃ¶sserknacken und FÃ¤lschen ausgebildet, um Gutes zu tun! Gabriel lernt die talentierte Tochter des Schulleiters kennen und freundet sich mit Hacker-BrÃ¼dern an. Bald fÃ¼hlt es sich an, als hÃ¤tte er endlich ein Zuhause gefunden. Aber kann man einem Dieb jemals wirklich trauen?Eines der besten KinderbÃ¼cher 2023 (Sunday Times)Ein charmanter, moderner Robin Hood mit dem Herzen am rechten FleckKurze Kapitel mit spannenden Wendungen fÃ¼r maximalen Lesesog",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,J. J. Arcanjo,Schneiderbuch,Hardcover,1. edition,304,15.5 x 3 x 21.2 cm,,26 Sept. 2023,,NULL,3546,0,0,0,0,0,0,21,8.5,0,0,0,0,0,0,11337,1,0
35025,1,1,1,NULL,9.78365E+12,3649617447,Der wilde RÃ¤uber Donnerpups (Bd. 1): Die RÃ¤uberprÃ¼fung,"KRAWUMMMMM ... hallt es durch den Donnerwald! GefÃ¤hrliche RÃ¤uber sollen dort hausen. Deshalb sieht man auch selten jemanden hineingehen und noch seltener jemanden wieder herauskommen. Robin aber traut sich trotzdem hinein â€“ und wird prompt von der wilden Bande gefangen genommen. Doch gewitzt, wie er nun mal ist, fordert er die weniger gewitzten RÃ¤uber zu einem Wettstreit heraus. Hauptmann Donnerpups lÃ¤sst sich jedoch gar nicht gern an der Nase herumfÃ¼hren! Ein pupsgeladenes Abenteuer in einer schrecklich wilden RÃ¤uberwelt",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Walko,Coppenrath,Hardcover,1st edition,40,23.6 x 1 x 30.7 cm,,12 Sept. 2016,,NULL,12171,0,0,0,0,0,0,21,9.39,0,0,0,0,0,0,11338,1,0
35026,1,1,1,NULL,9.78371E+12,3707421090,Mythania - Die Rache von Thors Hammer,"Jana und ihre Freunde gelangen in den hohen Norden, wo GÃ¶tter gegen Eisriesen kÃ¤mpfen: Sie treffen auf Gott Loki, einen trickreichen Gestaltwandler, und auf Thor, dessen sagenumwobener Hammer gestohlen wurde. WÃ¤hrend die Karte eine schwierige Aufgabe nach der anderen stellt und Jana die KrÃ¤fte schwinden, mÃ¼ssen die Kinder zu allem UnglÃ¼ck auch noch dahinterkommen, wem sie Ã¼berhaupt vertrauen kÃ¶nnen",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Gabriele Rittig,G & G Kinder- u. Jugendbuch,Hardcover,1st edition,136,15.1 x 1.9 x 21.2 cm,,15 Sept. 2017,,NULL,374050,0,0,0,0,28,8.47,0,0,0,0,0,0,0,0,11339,1,0
35027,1,1,1,NULL,9.78371E+12,3707426181,Tom Turbo - Lesestark - Die Insel der sieben Saurier,"Eine geheimnisvolle Insel? Sieben Saurier? Ein neuer Fall fÃ¼r Tom Turbo und seine Freunde Karo und Klaro! Mit dem NotizbuchÃ‚Â des Erfinders Paulchen Plamm inÃ‚Â HÃ¤nden gilt es das RÃ¤tsel der InselÃ‚Â zu lÃ¼ften. Doch die drei FreundeÃ‚Â ahnen nicht, welche gefÃ¤hrlicheÃ‚Â Ãœberraschung dort auf sie wartet Ã¢â‚¬Â¦Gemeinsam mit Tom Turbo spannende FÃ¤lle lÃ¶senZum MitrÃ¤tseln und aktiv MitmachenMit Belohnungs-Stickern",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Thomas Brezina,"G&G Verlag, Kinder- und Jugendbuch",Hardcover,1. edition,64,15.6 x 1.2 x 21.3 cm,,22 Feb. 2024,,NULL,33013,0,0,0,0,0,0,11,7.85,0,0,0,0,0,0,11340,1,0
35028,1,1,1,NULL,9.78372E+12,3715207639,"Ene, mene, Eierkuchen","Eichhorn hat alles zurechtgelegt und legt los beim Eierkuchenbacken. Doch wo sind jetzt die Eier? Wo steckt das Mehl? Â» Eier, Eier, seid so lieb macht doch einmal Piep!Ã‚Â« Die Zutaten melden sich, der Teig wird fertig. Dass der Eierkuchen (in bester Slapstick-Tradition) auf dem Kopf des Eichhorns landet, mindert nicht seinen Genuss - direkt vom Scheitel in den Mund",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,JÃ¶rg Isermeyer,Atlantis Kinderbuch,Board book,2. edition,0,16.1 x 1.5 x 16.8 cm,,31 Jan. 2019,,NULL,361186,0,0,0,0,20,7.29,3,7.85,0,0,0,0,0,0,11341,1,0
35029,1,1,1,NULL,9.78373E+12,3731312999,Tom Gates 13. Mega-Abenteuer (oder so): Chaos mit Kultstatus fÃ¼r Kinder ab 10 Jahren,"Toms Familie beschlieÃŸt, einen Ausflug zu machen. Er ist schon ganz aufgeregt: Es wird bestimmt megaspannend! Doch dann besichtigen sie ein dÃ¼steres altes Schloss, in dem man nichts anfassen darf. Bis sich die Gates-Familie in einem Labyrinth verirrt â€“ und auf einmal geht alles schief",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Liz Pichon,Igel Records,Audio CD,1st edition,0,14.3 x 1.1 x 12.5 cm,,4/7/2022,,NULL,310733,0,0,0,0,33,10.47,2,10.47,0,0,0,0,0,0,11342,1,0
35030,1,1,1,NULL,9.78134E+12,1338715399,Nat Enough - Absolutely Nat: Volume 3,"Nat arrives at summer camp and soon realizes it isn't quite like the brochure. Instead of spending the summer with her best friends, Nat is stuck with her ex-BFF, Lily, and someone even more annoying: Millie Flatbottom. Even worse, she's constantly pushed out of her comfort zone and forced to face her greatest fears. Although camp isn't what Natalie expected, could it be exactly what she needs",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Maria Scrivan,Scholastic US,Paperback,1st edition,240,13.97 x 2.54 x 20.32 cm,,21 Sept. 2021,,NULL,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85927,1,0
35031,1,1,1,NULL,9.78374E+12,3743212099,Tafiti und die wilde Bande (Band 20): Komm mit nach Afrika und lerne die Welt des beliebten ErdmÃ¤nnchens kennen - Erstlesebuch zum Vorlesen und ersten Selberlesen ab 6 Jahren,"Das Buch ist bei deiner Buchhandlung vor Ort und bei vielen Online-Buchshops erhÃ¤ltlich!Ein neues spannendes Abenteuer mit Tafiti und Pinsel! Viel los in der Savanne: Nicht nur King Kofi ist hinter Tafiti und Pinsel her â€“ nein! Jetzt macht auch noch ein Rudel Wildhunde den beiden Freunden das Leben schwer. Dabei wollen Tafiti und Pinsel doch bloÃŸ frische Zutaten fÃ¼r Omama besorgen, damit sie wieder ihren leckeren Kuchen backen kann. Aber daran ist nicht zu denken. Werden sie es schaffen, ein ganzes Rudel wilder Hunde auszutricksen? Wir feiern 10 Jahre Tafiti! Seit Tafiti und die Reise bis ans Ende der Welt begeistert das abenteuerlustige ErdmÃ¤nnchen mit bereits 20 BÃ¤nden seine Leser*innen. Wir wÃ¼nschen alles Gute zum Geburtstag und freuen uns auf die nÃ¤chsten 10 Jahre! Warmherzige und kindgerechte Abenteuergeschichte mit viel HumorBehandelt das wichtige Thema Freundschaft in jedem BandVermittelt spielerisch Wissen Ã¼ber AfrikaZum ersten Lesen fÃ¼r Kinder ab 7 JahrenAuch zum Vorlesen geeignet ab 5 JahrenMit groÃŸer, leicht lesbarer SchriftBunte und liebevolle Illustrationen auf jeder SeiteMit Quizfragen auf AntolinKlimaneutrales Produkt â€“ Wir unterstÃ¼tzen ausgewÃ¤hlte Klimaprojekte",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,Tafiti,Loewe,Hardcover,1st edition,80,16 x 1.3 x 21.5 cm,,13 Sept. 2023,,NULL,29914,0,0,0,0,27,7.16,51,7.16,0,0,0,0,0,0,85928,1,0
35032,1,1,1,NULL,9.7814E+12,139850291X,"Skandar and the Phantom Rider: the spectacular sequel to Skandar and the Unicorn Thief, the biggest fantasy adventure since Harry Potter","HEROES AND UNICORNS AS YOU'VE NEVER SEEN THEM BEFORE. The epic adventure continues . . . Don't miss this sequel to Waterstones Children's Book of the Year 2022 Skandar and the Unicorn Thief. Skandar and the Phantom Rider is the second book in the international bestselling SKANDAR series, an unmissable adventure for readers age 9 to 99 and fans of Harry Potter, Percy Jackson, Eragon and Fireborn.The Island shall have its revenge . . . Skandar Smith has achieved his dream to train as a unicorn rider. But as Skandar and his friends enter their second year at the Eyrie, a new threat arises. Immortal wild unicorns are somehow being killed, a prophecy warns of terrible danger, and elemental destruction begins to ravage the Island. Meanwhile, Skandar's sister, Kenna, longs to join him - and Skandar is determined to help her, no matter what. As the storm gathers, can Skandar discover how to stop the Island tearing itself apart - before it's too late for them all? Get ready for more action, unforgettable characters, and mesmerizing world building. And be one of the first to read the third thrilling adventure: Skandar 3 coming in April 2024 - pre-order NOW!ONE OF THE THE SUNDAY TIMES BEST BOOKS FOR CHILDREN 2023SKANDAR AND THE UNICORN THIEF WAS THE WINNER OF THE INDIE BOOK AWARDS 2023'Epic, unforgettable and endlessly exciting, Steadman's masterful sequel soars even higher than her debut.' - Aisling Fowler, author of the Fireborn series Praise for Skandar and the Unicorn Thief, the first book in the SKANDAR series:'Steadman has a vast imagination, her world-building is a joy, the battle scenes are thrilling and her characters charm.' - The Times Children's Book of the Week'Pacy, enthralling and epic, a gripping read.' - Louie Stowell, author of Loki and Otherland 'A dazzling feat of imagination. I loved every breathless moment of it!' - Cat Doyle, author of The Storm Keeper's Island and co-author of Twin Crowns'The best book I've ever read.' - Patrick, age 10'My book of the year. Not since Harry Potter have I felt this excited about a series. Readers are sure to be clamouring for the next book. You'll never look at unicorns the same way again, nor will you want to!' - Dominique Valente, author of the Starfell series'Never have unicorns been so ferocious, fearsome and thrilling! A fantastically gripping read!' - Laura Ellen Anderson, author of Amelia Fang and Rainbow Grey'A magnificent book. I raced through it - at turns enthralled, delighted, amazed. It's everything I could have wanted and more. No doubt this book is going to fly.' - Hannah Gold, author of The Last Bear'Skandar and the Unicorn Thief brims with wild adventure, fierce sky battles, elemental magic, ferocious unicorns and a terrifying enemy. Steadman's cinematic writing draws you in from the very first page, creating a hugely compelling, unforgettable read. Endlessly thrilling, unputdownable and utterly unmissable.' - Aisling Fowler, author of Fireborn'A. F. Steadman has created a stunning new world that feels both familiar and fresh, with a cast of characters that will stay with you long after you've finished reading.' -T lÃ¡ Okogwu, author of Onyeka and the Academy of the Sun'SKANDAR soars with magic, adventure, and pulse-pounding fun - the book equivalent of riding a rollercoaster while eating cake with fireworks exploding overhead!' - Andy Sagar, author of the Yesterday Crumb series'Perfect for those who have consumed the Harry Potter books and Philip Pullman's His Dark Materials trilogy and are looking for their next f",,NULL,Books > Children's Books > Literature & Fiction,NULL,NULL,A. F. Steadman,Simon + Schuster UK,Hardcover,1st edition,397,15.6 x 3.5 x 24 cm,,5/1/2023,,NULL,600323,0,0,0,0,0,0,21,7.59,0,0,0,0,0,0,85929,1,0
